measurement.ID,sites.sitename,plot.name,stand.age,dominant.life.form,dominant.veg,scientific.name,veg.notes,variable.name,date,date.loc,start.date,start.date.loc,end.date,end.date.loc,mean,original.units,mean.in.original.units,C.conversion.factor,n,sd,se,lower95CI,upper95CI,area.sampled,notes,method.ID,allometry_1,allometry_2,min.dbh,depth,covariate_1,coV_1.value,covariate_2,coV_2.value,conflicts,R.group,S.group,D.group,D.precedence,conflict.type,D.precedence.measurement.ID,conflicts.notes,citation.ID,loaded.from,data.location.within.source,source.notes,measurement.ID.v1,loaded.by,checked.ori.pub,ForC.investigator,required.citations,flag.suspicious
25206,Malau Forest Reserve,Aggrading Tropical Evergreen Forest. Stand established around 1976,30,woody,2TEB,NA,Mix,ANPP_litterfall_0_C,2006,8,2003.5,7.5,2008.5,7.5,4.9275,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,1120,NA,NA,NA,NA,NA,NA,Saner_2009_rsri,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3579.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25207,Malau Forest Reserve,Aggrading Tropical Evergreen Forest. Stand established around 1976,30,woody,2TEB,NA,Mix,biomass_root_coarse_C,2006,8,2003.5,7.5,2008.5,7.5,1.255,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NAC,NA,NA,NA,NA,NA,R,1235,NA,NA,NA,NA,NA,NA,Saner_2009_rsri,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3579.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25208,Malau Forest Reserve,Aggrading Tropical Evergreen Forest. Stand established around 1976,30,woody,2TEB,NA,Mix,organic.layer_C,2006,8,2003.5,7.5,2008.5,7.5,0.89,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NAC,NA,NA,NA,NA,NA,R,1455,NA,NA,NA,NA,NA,NA,Saner_2009_rsri,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3579.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25209,Malau Forest Reserve,Aggrading Tropical Evergreen Forest. Stand established around 1976,30,woody,2TEB,NA,Mix,ANPP_litterfall_0_C,2006,8,2003.5,7.5,2008.5,7.5,3.65,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,1120,NA,NA,NA,NA,NA,NA,Saner_2009_rsri,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3580.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25210,Malau Forest Reserve,Aggrading Tropical Evergreen Forest. Stand established around 1976,30,woody,2TEB,NA,Mix,biomass_root_coarse_C,2006,8,2003.5,7.5,2008.5,7.5,1.09,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NAC,NA,NA,NA,NA,NA,R,1235,NA,NA,NA,NA,NA,NA,Saner_2009_rsri,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3580.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25211,Malau Forest Reserve,Aggrading Tropical Evergreen Forest. Stand established around 1976,30,woody,2TEB,NA,Mix,organic.layer_C,2006,8,2003.5,7.5,2008.5,7.5,0.84,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NAC,NA,NA,NA,NA,NA,R,1455,NA,NA,NA,NA,NA,NA,Saner_2009_rsri,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3580.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25212,Savannah River Site,Aggrading Temperate Evergreen Forest. Stand established around 1999,7,woody,2TEN,NA,Pinus taeda,NPP_0_C,2006,8,2005.5,7.5,2006.5,7.5,10.2,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,2802,0,T,NA,NA,Samuelson_2009_samr,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3589.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25213,Savannah River Site,Aggrading Temperate Evergreen Forest. Stand established around 1999,8,woody,2TEN,NA,Pinus taeda,NPP_0_C,2007,8,2006.5,7.5,2007.5,7.5,11.7,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,2803,0,T,NA,NA,Samuelson_2009_samr,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3590.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25214,Savannah River Site,Aggrading Temperate Evergreen Forest. Stand established around 1999,7,woody,2TEN,NA,Pinus taeda,NPP_0_C,2006.5,8,2005.5,7.5,2007.5,7.5,8.7,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,2802,NAC,T,NA,D.precedence given manually.,Samuelson_2009_samr,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3591.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25215,Savannah River Site,Managed Aggrading Temperate Evergreen Forest with Fertilized treatment. Stand established around 1998,8,woody,2TEN,NA,Pinus taeda,NPP_0_C,2006.5,8,2005.5,7.5,2007.5,7.5,13.1,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,R,1422,NA,NA,NA,NA,NA,NA,Samuelson_2009_samr,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3592.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25216,Savannah River Site,Aggrading Temperate Evergreen Forest. Stand established around 1999,7,woody,2TEN,NA,Pinus taeda,NPP_0_C,2006.5,8,2005.5,7.5,2007.5,7.5,9.7,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,2802;2803,NAC,T,NA,D.precedence given manually.. D.precedence given manually.,Samuelson_2009_samr,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3593.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25217,Savannah River Site,Managed Aggrading Temperate Evergreen Forest with Fertilized treatment. Stand established around 1998,8,woody,2TEN,NA,Pinus taeda,NPP_0_C,2006.5,8,2005.5,7.5,2007.5,7.5,12.1,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,R,1422,NA,NA,NA,NA,NA,NA,Samuelson_2009_samr,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3594.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25218,Coweeta basin,Temperate Mixed Forest,NAC,woody,2TM,NA,Tsuga canadensis; Nyssa sylvatica; Quercus alba; Liriodendron tulipifera; Acer rubrum; Betula lenta; Rhododendron maximum,biomass_root_coarse_C,2004,8,2003.5,7.5,2004.5,7.5,4.105,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Nuckolls_2009_hdrw,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3619.stand.age was fixed based on Study_midyear. Data digitized from plot.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25219,Coweeta basin,Temperate Mixed Forest,NAC,woody,2TM,NA,Tsuga canadensis; Nyssa sylvatica; Quercus alba; Liriodendron tulipifera; Acer rubrum; Betula lenta; Rhododendron maximum,biomass_root_fine_C,2004,8,2003.5,7.5,2004.5,7.5,0.93585,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Nuckolls_2009_hdrw,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3619.stand.age was fixed based on Study_midyear. Data digitized from plot.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25220,Coweeta basin,Temperate Mixed Forest,NAC,woody,2TM,NA,Tsuga canadensis; Nyssa sylvatica; Quercus alba; Liriodendron tulipifera; Acer rubrum; Betula lenta; Rhododendron maximum,organic.layer_C,2004,8,2003.5,7.5,2004.5,7.5,9.526131,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Nuckolls_2009_hdrw,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3619.stand.age was fixed based on Study_midyear. Data digitized from plot.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25222,Coweeta basin,Temperate Mixed Forest with Woody adelgid infestation treatment,NAC,woody,2TM,NA,Tsuga canadensis; Nyssa sylvatica; Quercus alba; Liriodendron tulipifera; Acer rubrum; Betula lenta; Rhododendron maximum,biomass_root_coarse_C,2006,8,2005.5,7.5,2006.5,7.5,5.38,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Nuckolls_2009_hdrw,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3621.stand.age was fixed based on Study_midyear. Data digitized from plot.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25223,Coweeta basin,Temperate Mixed Forest with Woody adelgid infestation treatment,NAC,woody,2TM,NA,Tsuga canadensis; Nyssa sylvatica; Quercus alba; Liriodendron tulipifera; Acer rubrum; Betula lenta; Rhododendron maximum,biomass_root_fine_C,2006,8,2005.5,7.5,2006.5,7.5,0.72665,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Nuckolls_2009_hdrw,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3621.stand.age was fixed based on Study_midyear. Data digitized from plot.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25224,Ruhande Arboretum,Tropical Evergreen Forest. Stand established around 1942,64,woody,2TEB,NA,Eucalyptus saligna,LAI,2006.5,8,2005.625,7.5,2007.375,7.5,3.35,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Nsabimana_2009_scfi,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3625.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25225,Ruhande Arboretum,Tropical Evergreen Forest. Stand established around 1948,58,woody,2TEB,NA,Eucalyptus maidenii,LAI,2006.5,8,2005.625,7.5,2007.375,7.5,2.35,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Nsabimana_2009_scfi,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3626.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25226,Ruhande Arboretum,Tropical Evergreen Forest. Stand established around 1957,49,woody,2TE,NA,Entendrophragma excelsum,LAI,2006.5,8,2005.625,7.5,2007.375,7.5,3.15,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Nsabimana_2009_scfi,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3627.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25227,Ruhande Arboretum,Tropical Evergreen Forest. Stand established around 1945.75,60.25,woody,2TEB,NA,Cedrela serrata; Entandrophragma excelsum; Eucalyptus maculate; Eucalyptus maidenii; Eucalyptus microcorys; Eucalyptus saligna,LAI,2006.5,8,2005.625,7.5,2007.375,7.5,3.475,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Nsabimana_2009_scfi,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3628.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25228,Kransberger Forest,Temperate Mixed Forest. Stand established around 1942,NAC,woody,2TM,NA,Fagus sylvatica,soil_C2N,NAC,9,NAC,9,NAC,9,15.5,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Nikolova_2009_eote,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3629.stand.age was fixed based on Study_midyear.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25231,Molchanov_2009_ceft research site in Russia,Boreal Evergreen Forest,NAC,woody,2TEN,NA,Pinus spp.,R_auto_root_C,NAC,8,NAC,9,NAC,9,2.754545,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Molchanov_2009_ceft,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3645.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25232,Molchanov_2009_ceft research site in Russia,Boreal Evergreen Forest,NAC,woody,2TEN,NA,Pinus spp.,R_het_soil_C,NAC,8,NAC,9,NAC,9,1.690909,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Molchanov_2009_ceft,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3645.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25233,Molchanov_2009_ceft research site in Russia,Temperate Deciduous Forest,NAC,woody,2TDB,NA,Quercus spp.,R_auto_root_C,NAC,8,NAC,9,NAC,9,4.854545,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Molchanov_2009_ceft,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3646.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25234,Molchanov_2009_ceft research site in Russia,Temperate Deciduous Forest,NAC,woody,2TDB,NA,Quercus spp.,R_het_soil_C,NAC,8,NAC,9,NAC,9,7.718182,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Molchanov_2009_ceft,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3646.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25235,Manaus,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,GPP_C,2000.5,8,2000,7.5,2001,7.5,30.4,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3647.stand.age was fixed based on Study_midyear.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25236,Manaus,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,R_eco_C,2000.5,8,2000,7.5,2001,7.5,31.8,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3647.stand.age was fixed based on Study_midyear.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25237,Manaus,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,NEP_C,2000.5,8,2000,7.5,2001,7.5,-1.4,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3647.stand.age was fixed based on Study_midyear.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25238,Manaus,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,NPP_0_C,2000.5,8,2000,7.5,2001,7.5,10.1,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3647.stand.age was fixed based on Study_midyear.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25239,Manaus,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,ANPP_2_C,2000.5,8,2000,7.5,2001,7.5,7.3,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3647.stand.age was fixed based on Study_midyear.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25240,Manaus,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,BNPP_root_C,2000.5,8,2000,7.5,2001,7.5,2.8,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3647.stand.age was fixed based on Study_midyear.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25241,Tapajos,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,GPP_C,2002,8,2001,7.5,2003,7.5,31.4,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3648.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25242,Tapajos,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,R_eco_C,2002,8,2001,7.5,2003,7.5,32.5,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3648.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25243,Tapajos,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,NEP_C,2002,8,2001,7.5,2003,7.5,-1.1,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3648.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25244,Tapajos,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,NPP_0_C,2002,8,2001,7.5,2003,7.5,14.4,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3648.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25245,Tapajos,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,ANPP_2_C,2002,8,2001,7.5,2003,7.5,11.4,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3648.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25246,Tapajos,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,BNPP_root_C,2002,8,2001,7.5,2003,7.5,3,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3648.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25247,Caxiuana,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,GPP_C,2003,8,2000.5,7.5,2005.5,7.5,38.2,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3649.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25248,Caxiuana,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,R_eco_C,2003,8,2000.5,7.5,2005.5,7.5,27.3,NAC,NAC,NA,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3649.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25249,Caxiuana,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,NEP_C,2003,8,2000.5,7.5,2005.5,7.5,10.9,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3649.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25250,Caxiuana,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,NPP_0_C,2003,8,2000.5,7.5,2005.5,7.5,10,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3649.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
25251,Caxiuana,Tropical Evergreen Forest,999,woody,2TEB,NA,Mix,ANPP_2_C,2003,8,2000.5,7.5,2005.5,7.5,7.2,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NA,NAC,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2009_caoc,Bond-Lamberty_2004_corr,NAC,SRDB Record_number:3649.,NA,Ben Bond-Lamberty; R script: Bond-Lamberty,0,Ben Bond-Lamberty,"Bond-Lamberty_2004_corr, Anderson-Teixeira_2018_fagd",0
